LOW;Rubblehulk~Sakura-Tribe Elder~Savage Lands~Scapeshift~Scute Swarm~Shared Summons~Smoldering Marsh~Snow-Covered Forest~Snow-Covered Mountain~Snow-Covered Swamp~Sol Ring~Splendid Reclamation~Swamp~Sylvan Safekeeper~Temple of the False God~Terminate~Terramorphic Expanse~The Gitrog Monster~The Mending of Dominaria~Thespian's Stage~Tireless Tracker~Titania, Protector of Argoth~Torment of Hailfire~Tranquil Thicket~Ulvenwald Hydra~Valakut Exploration~Warped Landscape~Wayward Swordtooth~Windgrace's Judgment~World Shaper~Worm Harvest~Rootbound Crag~Rocky Tar Pit~Retreat to Hagra~Realms Uncharted~Ramunap Excavator~Rampaging Baloths~Rakdos Carnarium~Putrefy~Phyrexian Arena~Omnath, Locus of Rage~Ob Nixilis, the Fallen~Nissa, Vital Force~Nissa of Shadowed Boughs~Nesting Dragon~Nature's Claim~Nahiri's Lithoforming~Myriad Landscape~Multani, Yavimaya's Avatar~Mountain Valley~Mountain~Moraug, Fury of Akoum~Mina and Denn, Wildborn~Lotus Cobra~Lavalanche~Kodama's Reach~Kessig Wolf Run~Jund Panorama~Harrow~Gruul Turf~Green Sun's Zenith~Golgari Rot Farm~Gaze of Granite~Forgotten Cave~Forest~Field of the Dead~Farseek~Farhaven Elf~Far Wanderings~Explore~Evolving Wilds~Eternal Witness~Elvish Reclaimer~Decimate~Cultivate~Crop Rotation~Courser of Kruphix~Command Tower~Cinder Glade~Chaos Warp~Chain Reaction~Bojuka Bog~Beast Within~Barren Moor~Bane of Progress~Azusa, Lost but Seeking~Avenger of Zendikar~Ancient Greenwarden
MID;Ruins of Trokair~Thalia, Heretic Cathar~Smothering Tithe~Stonehewer Giant~Abolish~Kor Haven~Land Tax~Ranger-Captain of Eos~Glowrider~Path to Exile~Angel of Jubilation~Sword of the Animist~Deserted Temple~Scroll Rack~Akroma's Will~Dawn Charm~Cosmic Intervention~Teferi's Protection~Sanctum Prelate~Esper Sentinel~Guardian of Faith~Thalia, Guardian of Thraben~Welcoming Vampire~Farewell~Archivist of Oghma~Deep Gnome Terramancer~Strict Proctor~War Room~Sol Ring~Maze of Ith~Endless Atlas~Buried Ruin~Geier Reach Sanitarium~Lotus Field~Vryn Wingmare~Ugin, the Spirit Dragon~Containment Priest~Weathered Wayfarer~Mother of Runes~Giant Killer // Chop Down~Deafening Silence~Crystal Vein~Smuggler's Share~Mentor of the Meek~Knight of the White Orchid~Sword of Hearth and Home~Archaeomancer's Map~Flagstones of Trokair~Aven Mindcensor~Swords to Plowshares~Search for Glory~Fireshrieker~Skyclave Apparition~Earnest Fellowship~Ancient Den~Ghost Quarter~Glare of Heresy~Inventors' Fair~Darksteel Citadel~Spirit of the Labyrinth~Enlightened Tutor~Drannith Magistrate~Sword of Fire and Ice~Batterskull~Armageddon~Sword of Feast and Famine~Expedition Map~Giver of Runes~Leonin Arbiter~Hushwing Gryff~Rogue's Passage~Guildless Commons~Mask of Memory~Sun Titan~Archon of Emeria~Keeper of the Accord~Nykthos, Shrine to Nyx~Stoneforge Mystic~Tithe~Lapse of Certainty~Samurai of the Pale Curtain~Eiganjo, Seat of the Empire~Plains~Sanctifier en-Vec
BC;Aeronaut Admiral~Ao, the Dawn Sky~Armix, Filigree Thrasher~Bronze Guardian~Burnished Hart~Cataclysmic Gearhulk~Digsite Engineer~Teleportation Circle~Command Tower~Mech Hangar~Myriad Landscape~Plains~Shineshadow Snarl~Snowfield Sinkhole~Swamp~Takenuma, Abandoned Mire~Temple of Silence~Uncharted Haven~Okiba Reckoner Raid // Nezumi Road Captain~Michiko's Reign of Truth // Portrait of Michiko~Ghostly Prison~Darksteel Mutation~Okiba Salvage~Grim Tutor~Farewell~Doomskar~Bone Shards~Bitter Revelation~Village Rites~Swords to Plowshares~Sejiri Shelter // Sejiri Glacier~Return to Action~Malakir Rebirth // Malakir Mire~Dispatch~Despark~Deadly Dispute~Corpse Churn~Blacksmith's Skill~Weatherlight~Thundersteel Colossus~Surgehacker Mech~Sol Ring~Smuggler's Copter~Skysovereign, Consul Flagship~Reckoner Bankbuster~Raiders' Karve~Peacewalker Colossus~Parhelion II~Nettlecyst~Moonsilver Key~Mechtitan Core~Lightning Greaves~Imperial Recovery Unit~High-Speed Hoverbike~Dermotaxi~Cultivator's Caravan~Colossal Plow~Brute Suit~Arcane Signet~Aerial Surveyor~Vile Entomber~Teshar, Ancestor's Apostle~Sun Titan~Steel Overseer~Starnheim Courser~Sram, Senior Edificer~Solemn Simulacrum~Shimmer Myr~Rebbec, Architect of Ascension~Palladium Myr~Oriq Loremage~Nashi, Moon Sage's Scion~Losheel, Clockwork Scholar~Kitsune Ace~Indomitable Archangel~Giant Ox~Foundry Inspector
MID;Anguished Unmaking~Arcane Sanctum~Archfiend of Ifnir~Army of the Damned~Azorius Signet~Bojuka Bog~Carrion Feeder~Caves of Koilos~Command Tower~Cryptbreaker~Death Baron~Dimir Signet~Diregraf Captain~Drowned Catacomb~Faith of the Devoted~Field of the Dead~Fracture~From Under the Floorboards~Glacial Fortress~Godless Shrine~Gravecrawler~Gray Merchant of Asphodel~Island~Isolated Chapel~Lord of the Accursed~Murderous Rider // Swift End~Necromancer's Covenant~Orzhov Signet~Path of Ancestry~Plague Belcher~Plains~Relentless Dead~Rooftop Storm~Sanguine Bond~Shepherd of Rot~Shizo, Death's Storehouse~Smothering Tithe~Sunken Hollow~Swamp~Swords to Plowshares~Talisman of Hierarchy~Unclaimed Territory~Undead Warchief~Unholy Grotto~Vault of Champions~Vengeful Dead~Wayward Servant~Dovin's Veto~Heraldic Banner~Kindred Dominance~Lapse of Certainty~Necroduality~Negate~Perpetual Timepiece~Rhystic Study~Snow-Covered Island~Snow-Covered Plains~Snow-Covered Swamp~Stinging Study~Undead Augur~Headless Rider~Living Death~Midnight Reaper~Noosegraf Mob~Reflections of Littjara~Reliquary Tower~Sol Ring~Tectonic Edge~Thought Vessel~Wilhelt, the Rotcleaver~Lord of the Undead~Watery Grave~Bone Miser~Sidisi, Undead Vizier~Black Market~Demonic Tutor~Fierce Guardianship~Force of Negation~Path to Exile~Swan Song~Buried Alive~Gisa and Geralf~Mikaeus, the Unhallowed~Blood Scrivener~Corpse Knight~Campaign of Vengeance~Calculating Lich~Arcane Denial~Ancient Tomb~Accursed Horde
LOW;Return of the Wildspeaker~The Great Henge~Azusa, Lost but Seeking~Garruk's Uprising~Farseek~Aurelia, the Warleader~Greater Good~Defense of the Heart~Tireless Tracker~Stomping Ground~Temple Garden~Kodama's Reach~Ghost Town~Ramunap Excavator~Nature's Claim~Tragic Arrogance~Mirari's Wake~Oracle of Mul Daya~Shield of the Oversoul~Bala Ged Recovery // Bala Ged Sanctuary~Moraug, Fury of Akoum~Boros Garrison~Command Tower~Sun Titan~Teferi's Protection~Swords to Plowshares~Harmonize~Cultivate~Urza's Saga~Rustvale Bridge~Slagwoods Bridge~Esper Sentinel~Druid of Purification~Ohran Frostfang~Halana and Alena, Partners~Lion Sash~Resourceful Defense~Rampant Rejuvenator~Tamiyo's Safekeeping~Roaring Earth~Angelfire Ignition~Robe of Stars~Nature's Lore~Snakeskin Veil~Vorinclex, Monstrous Raider~Three Visits~Xenagos, God of Revels~Sol Ring~Krosan Verge~Myriad Landscape~Ancient Greenwarden~Plains~Mountain~Hardened Scales~Scryb Ranger~Flagstones of Trokair~Sacred Foundry~Amulet of Vigor~Blackblade Reforged~Beast Within~Invigorating Hot Spring~Saryth, the Viper's Fang~Unnatural Growth~Leinore, Autumn Sovereign~Swiftfoot Boots~Evolving Wilds~Elesh Norn, Grand Cenobite~Duskshell Crawler~Blacksmith's Skill~Thornglint Bridge~Arid Mesa~Promise of Loyalty~Guardian Augmenter~Boros Charm~Selesnya Sanctuary~Forest~The Ozolith~Duelist's Heritage~Path to Exile~Hunter's Insight~Flawless Maneuver~Deflecting Swat~Kodama of the West Tree
BC;Academy Manufactor~Bake into a Pie~Cauldron Familiar~Fae Offering~Feasting Troll King~Foreboding Fruit~Giant Opportunity~Giant's Skewer~Gluttonous Troll~Savvy Hunter~Taste of Death~Tempting Witch~The Underworld Cookbook~Tireless Provisioner~Witch's Oven~Wolf's Quarry~Beledros Witherbloom~Blight Mound~Pestilent Cauldron // Restorative Burst~Pest Infestation~Pest Summoning~Sedgemoor Witch~Swamp~Command Tower~Sol Ring~Mortality Spear~Cultivate~Mazirek, Kraul Death Priest~Dina, Soul Steeper~Deadly Dispute~Arcane Signet~Veinwitch Coven~Temple of Malady~Nadier's Nightblade~Tainted Wood~Putrefy~Gingerbrute~Witch of the Moors~Reclamation Sage~Costly Plunder~Jungle Hollow~Vraska, Golgari Queen~Essence Pulse~Alhammarret's Archive~Honor Troll~Culling Ritual~Rogue's Passage~Forest~Dockside Chef~Ravenous Squirrel~Primal Vigor~Blood Researcher~Toxic Deluge~Golgari Guildgate~Necroblossom Snarl~Woodland Cemetery~Takenuma, Abandoned Mire~Sapseep Forest~Moss Diamond~Charcoal Diamond~Conjurer's Closet~Blood Clock~Erratic Portal~Second Harvest~Deathreap Ritual~Roaring Primadox~Healing Technique~Gingerbread Cabin~High Market~Viscera Seer~Leyline Prowler~Tivash, Gloom Summoner~Greed~Witherbloom Campus~Prosperous Innkeeper~Dig Up~Moldervine Reclamation~Witch's Clinic~Tend the Pests~Hunt for Specimens~Callous Bloodmage~Gilded Goose~Deadly Brew
MID;The Locust God~Simic Growth Chamber~Purphoros, God of the Forge~Cultivate~Molten Psyche~Temple Bell~Font of Mythos~Wash Away~Kaseto, Orochi Archmage~Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun~Shivan Reef~Day's Undoing~Dragon Mage~Geier Reach Sanitarium~Overwhelming Stampede~Soul-Guide Lantern~Teferi's Ageless Insight~Parallel Lives~Cryptolith Rite~Wheel of Misfortune~Three Visits~Nature's Lore~Counterspell~Urabrask the Hidden~Reliquary Tower~Frontier Bivouac~Krosan Grip~Winds of Change~Impact Tremors~Seshiro the Anointed~Lightning Greaves~Mikokoro, Center of the Sea~Command Tower~Wheel of Fate~Time Reversal~Reforge the Soul~Prosperity~Blasphemous Act~Forced Fruition~Fevered Visions~Wheel and Deal~Beast Within~Dream Fracture~Commit // Memory~Teferi's Puzzle Box~Talisman of Creativity~Howling Mine~Eldrazi Monument~Jace Beleren~Whirlpool Warrior~Ogre Battledriver~Kami of the Crescent Moon~Jace's Archivist~Edric, Spymaster of Trest~Adrix and Nev, Twincasters~Fervor~Island~Forest~Mountain~Gruul Turf~Izzet Boilerworks~Thornwood Falls~Swiftwater Cliffs~Rugged Highlands~Mossfire Valley~Tanglepool Bridge~Terramorphic Expanse~Kessig Wolf Run~Talisman of Curiosity~Sol Ring~Arcane Signet~Wayfarer's Bauble~Chaos Warp~Artifact Mutation~Windfall~Rampant Growth~Farseek~Psychosis Crawler~Beastmaster Ascension~Arcane Denial~Magus of the Wheel
HIGH;Castle Locthwain~Animate Dead~Bojuka Bog~Chainer, Dementia Master~Pawn of Ulamog~Diabolic Intent~Reanimate~Buried Alive~Entomb~Ifnir Deadlands~Bolas's Citadel~Blast Zone~Nightmare Shepherd~Chrome Mox~Lightning Greaves~Toxic Deluge~Lake of the Dead~Soldevi Adnate~Gravecrawler~Priest of Gix~Dark Prophecy~Conqueror's Flail~Cabal Ritual~Living Death~Pitiless Plunderer~Bloodghast~Sidisi, Undead Vizier~Abhorrent Overlord~Nykthos, Shrine to Nyx~Crypt of Agadeem~Plague of Vermin~Imp's Mischief~Balthor the Defiled~Cabal Pit~Deserted Temple~Petrified Field~Carnival of Souls~Ancient Tomb~Strip Mine~Feed the Swarm~Malakir Rebirth // Malakir Mire~Hagra Mauling // Hagra Broodpit~Agadeem's Awakening // Agadeem, the Undercrypt~Vampiric Tutor~Opposition Agent~Charcoal Diamond~Expedition Map~Dark Confidant~Woe Strider~Swamp~Nyx Lotus~Contamination~Reassembling Skeleton~Deadly Rollick~Yawgmoth, Thran Physician~Force of Despair~Liliana, Dreadhorde General~Jet Medallion~Snuff Out~Triskelion~Midnight Reaper~Urborg, Tomb of Yawgmoth~Phyrexian Tower~Phyrexian Altar~Mikaeus, the Unhallowed~Demonic Tutor~Bitterblossom~Skullclamp~Ophiomancer~Culling the Weak~Grim Tutor~Gray Merchant of Asphodel~Ashnod's Altar~Myriad Landscape~Victimize~Sol Ring~Viscera Seer~Pyre of Heroes~Dream Devourer~Gemstone Caverns~Dark Ritual~Baleful Mastery~Keen Duelist~Urza's Saga~Marsh Flats~Verdant Catacombs~Unmarked Grave~Vile Entomber~Dauthi Voidwalker~Mindslicer~Hive of the Eye Tyrant~Arcane Signet~Jadar, Ghoulcaller of Nephalia~Takenuma, Abandoned Mire
BC;Mountain~Plains~Island~Command Tower~Evolving Wilds~Rustvale Bridge~Myriad Landscape~Boros Garrison~Temple of the False God~Slayers' Stronghold~Timely Ward~Slayer's Cleaver~On Serra's Wings~Vow of Lightning~Traveler's Amulet~Faith Unbroken~Expedite~Jeskai Runemark~Revoke Existence~Cancel~Relic Seeker~Divination~Negate~Shatter~Trusty Packbeast~Bonesplitter~Awesome Presence~Explorer's Scope~Blackblade Reforged~Ring of Valkas~Demolish~Golem-Skin Gauntlets~Volcanic Fallout~Lightning Talons~Crash Through~Rip Apart~Darksteel Axe~Sol Ring~Kwende, Pride of Femeref~Ring of Thune~Relentless Assault~Open the Armory~Unquestioned Authority~Ritual of Rejuvenation~Dueling Rapier~Swiftfoot Boots~Loxodon Warhammer~Greataxe~Armillary Sphere~Kitesail~Haunted Cloak~Tiana, Ship's Caretaker~Sram, Senior Edificer~Goblin War Paint~Ironclad Slayer~Kiss of the Amesha~Urza's Ruinous Blast~Winds of Rath~Sigarda's Aid~Fireshrieker~Deluge~Bronzeplate Boar~Prophetic Ravings~Sisay's Ring~Sunforger~Blazing Sunsteel~Sword of Vengeance~Eruth, Tormented Prophet~Hero's Blade
MID;Abrupt Decay~Access Tunnel~Arcane Signet~Ashnod's Altar~Assassin's Trophy~Bala Ged Recovery // Bala Ged Sanctuary~Bastion of Remembrance~Beast Within~Blighted Woodland~Bojuka Bog~Cabal Coffers~Chatterstorm~Chitterspitter~Command Tower~Crop Rotation~Cryptolith Rite~Darkbore Pathway // Slitherbore Pathway~Deep Forest Hermit~Druid of Purification~Druid's Call~Elderfang Venom~Elven Ambush~Fecundity~Field of the Dead~Filth~Forest~Freyalise, Llanowar's Fury~Fungal Rebirth~Gilt-Leaf Palace~Golgari Charm~Golgari Signet~Grim Backwoods~Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun~Harvest Season~Hidden Path~Hour of Promise~Idol of Oblivion~Imperious Perfect~Khalni Garden~Krosan Grip~Lathril, Blade of the Elves~Liliana, Dreadhorde General~Llanowar Wastes~Marwyn, the Nurturer~Masked Vandal~Maskwood Nexus~Moldervine Reclamation~Mosswort Bridge~Myriad Landscape~Nightmare Unmaking~Nylea's Intervention~Ohran Frostfang~Old Gnawbone~Overgrown Tomb~Parallel Lives~Poison-Tip Archer~Priest of Titania~Primal Vigor~Putrefy~Reliquary Tower~Ruxa, Patient Professor~Scapeshift~Skyclave Relic~Sol Ring~Species Specialist~Squirrel Nest~Strixhaven Stadium~Swamp~Swarmyard~Sylvan Anthem~Szat's Will~Temple of Malady~Tempt with Discovery~Tireless Provisioner~Toski, Bearer of Secrets~Triumph of the Hordes~Twilight Mire~Tyvar Kell~Urborg, Tomb of Yawgmoth~Utopia Sprawl~Verdant Catacombs~Verdant Command~Vesuva~Witch's Cottage~Wolverine Riders~Yavimaya, Cradle of Growth~Yawgmoth, Thran Physician~Grim Tutor~Craterhoof Behemoth~Fertile Ground
BC;Primordial Mist~Wishclaw Talisman~Archaeomancer~Baleful Strix~Jeskai Infiltrator~Phyrexian Infiltrator~Tribute Mage~Verge Rangers~Perplexing Chimera~Breena, the Demagogue~Dulcet Sirens~Archon of Coronation~Custodi Lich~Sol Ring~Island~Swamp~Plains~Command Tower~Mikokoro, Center of the Sea~Forbidden Orchard~Exotic Orchard~Lightform~Cloudform~Soul Snare~Azorius Signet~Orzhov Signet~Dimir Signet~Arcane Signet~Fractured Powerstone~Reality Shift~Spectral Grasp~Act of Authority~Crown of Doom~Fall from Favor~Spectral Searchlight~Victory Chimes~Wrong Turn~Reins of Power~Fractured Identity~Promise of Loyalty~Tragic Arrogance~Venser, the Sojourner~Kiora Bests the Sea God~Seal of Cleansing~Dakkon, Shadow Slayer~Angel of the Ruins~Netherborn Altar~Psychic Impetus~Orzhov Basilica~Dimir Aqueduct~Azorius Chancery~Terramorphic Expanse~Evolving Wilds~Glacial Fortress~Drowned Catacomb~Isolated Chapel~Forge of Heroes~Field of Ruin~Glasspool Mimic // Glasspool Shore~Bojuka Bog~Scheming Symmetry~Rune-Scarred Demon~Brainstorm~Myr Battlesphere~Fact or Fiction~The Restoration of Eiganjo // Architect of Restoration~Bloodthirsty Blade~Imposter Mech~Rite of Replication~Temple of Deceit~Temple of Enlightenment~Temple of Silence~Coveted Jewel~Public Enemy~Anguished Unmaking~Despark~Witness Protection~Obscura Storefront~Raffine's Tower~Ixidron~Sphinx Ambassador~Call to the Void~Tomb of Horrors Adventurer~Sarevok's Tome~Archaeomancer's Map
MID;Canopy Tactician~Wolverine Riders~Beast Whisperer~Elvish Archdruid~Marwyn, the Nurturer~Miara, Thorn of the Glade~Elvish Mystic~Lys Alana Huntmaster~Reclamation Sage~Abomination of Llanowar~Poison-Tip Archer~Elven Ambush~Arcane Signet~Sol Ring~Command Tower~Golgari Rot Farm~Swamp~Forest~Skemfar Elderhall~Ezuri, Renegade Leader~Quirion Ranger~Heartless Act~Demonic Tutor~Jagged-Scar Archers~Thousand-Year Elixir~Staff of Domination~Wood Elves~Wild Growth~Assassin's Trophy~Rampant Growth~Path of Ancestry~Secluded Courtyard~Gilt-Leaf Palace~Twilight Mire~Bayou~Nurturing Peatland~Fatal Push~Cast Down~Woodland Cemetery~Swiftfoot Boots~Overgrown Tomb~Nykthos, Shrine to Nyx~The Great Henge~Elvish Harbinger~Immaculate Magistrate~Joraga Treespeaker~Joraga Warcaller~Priest of Titania~Glissa, the Traitor~Green Sun's Zenith~Damnable Pact~Heroic Intervention~Urborg, Tomb of Yawgmoth~Harmonize~Tamiyo's Safekeeping~Haunted Cloak~Timberwatch Elf~Ruthless Winnower~Nature's Lore~Cultivate~Rushed Rebirth~Dismember~Veil of Summer~Ancient Tomb~Vitalize~Mind's Eye~Llanowar Wastes~Temple of Malady~Deathcap Glade~Elvish Warmaster~Casualties of War~Icon of Ancestry~Tyvar Kell~Wellwisher~Wirewood Channeler~Llanowar Elves~Nature's Claim~Spider Umbra~Trailblazer's Boots~Undergrowth Stadium~Rogue's Passage~In Garruk's Wake~Quirion Elves~Maelstrom Pulse~Spidersilk Armor~Guardian Project~Elvish Champion~Epic Downfall~Seeker of Skybreak
MID;Teferi's Protection~Needleverge Pathway // Pillarverge Pathway~Golden Egg~Rings of Brighthearth~Mirrorworks~Karn, Scion of Urza~Terramorphic Expanse~Great Furnace~Forgotten Cave~Talisman of Conviction~Lightning Greaves~Moonsilver Key~Boros Charm~Metalworker~Imperial Recruiter~Slayers' Stronghold~Thespian's Stage~Cloud Key~Coveted Jewel~Arcane Signet~Ichor Wellspring~Battlefield Forge~Inventors' Fair~Sol Ring~Daretti, Scrap Savant~Swords to Plowshares~Swift Reconfiguration~Generous Gift~Exotic Orchard~Liquimetal Torque~Enlightened Tutor~Fellwar Stone~Myr Battlesphere~Sejiri Shelter // Sejiri Glacier~Solemn Simulacrum~Scrapyard Recombiner~Ancient Den~Goblin Engineer~Secluded Steppe~Blasphemous Act~Patchwork Automaton~Crimson Mage~Spire of Industry~Scrap Mastery~Boros Garrison~Steel Overseer~Guild Globe~Vesuva~Boros Signet~Heliod's Intervention~Pyrite Spellbomb~Myriad Construct~Spectator Seating~Sleeper Dart~Faithless Looting~Mirage Mirror~Ugin's Nexus~Helm of Awakening~Ornithopter of Paradise~Basalt Monolith~Thrill of Possibility~Sundown Pass~Bronze Guardian~Furycalm Snarl~Valakut Awakening // Valakut Stoneforge~Thousand-Year Elixir~Urza's Tower~Voltaic Construct~Goblin Welder~Idol of Oblivion~Coldsteel Heart~Kabira Takedown // Kabira Plateau~Urza's Power Plant~Staff of Domination~Karn, the Great Creator~Rugged Prairie~Ugin, the Ineffable~Fireball~Mind Stone~Urza's Mine~Voltaic Key~Walking Ballista~Command Tower~Sculpting Steel~Plains~Mountain~Esper Sentinel~Foundry Inspector~Expedition Map
HIGH;Chromatic Lantern~Helm of Awakening~Impulse~Preordain~Sol Ring~Supreme Verdict~Spell Pierce~Mana Crypt~Command Tower~Dockside Extortionist~Sevinne's Reclamation~Wrath of God~Grinding Station~Sensei's Divining Top~Sea of Clouds~Chrome Mox~Pieces of the Puzzle~Hallowed Fountain~Smothering Tithe~Sacred Foundry~Steam Vents~Arid Mesa~Trinket Mage~Swords to Plowshares~Counterbalance~Intuition~Lotus Petal~Grim Monolith~Mana Vault~Red Elemental Blast~Jace, Wielder of Mysteries~Narset, Parter of Veils~Ephemerate~Flusterstorm~Force of Negation~Prismatic Vista~Talisman of Creativity~Arcane Signet~Exotic Orchard~Fierce Guardianship~Izzet Signet~Brainstorm~Ponder~Lion's Eye Diamond~Jeweled Amulet~Plateau~Tundra~Volcanic Island~Thassa's Oracle~Underworld Breach~Cyclonic Rift~Rhystic Study~Force of Will~Muddle the Mixture~Glacial Fortress~Bloodstained Mire~Flooded Strand~Polluted Delta~Wooded Foothills~Swan Song~Dramatic Reversal~Blue Sun's Zenith~Pact of Negation~Etherium Sculptor~Boros Signet~Fabricate~Isochron Scepter~Talisman of Progress~City of Brass~Counterspell~Island~Mountain~Plains~Cursed Totem~Enlightened Tutor~Mystical Tutor~Merchant Scroll~Training Center~Brain Freeze~Inventors' Fair~Jeweled Lotus~Birgi, God of Storytelling // Harnfel, Horn of Bounty~Azorius Signet~Silence~Delay~Magus of the Future~Cloud Key~Mystic Sanctuary~Urza's Saga~Scalding Tarn~Dragon's Rage Channeler~Esper Sentinel~Fellwar Stone~Gemstone Caverns~Spire of Industry~Ancient Tomb
LOW;Nyxbloom Ancient~Defense of the Heart~Jungle Shrine~Lightning Greaves~Garruk's Uprising~Apex Altisaur~Boros Garrison~Knotvine Mystic~Sacred Foundry~Spire Garden~Mountain~Elvish Mystic~Woodfall Primus~God-Eternal Rhonas~Ilharg, the Raze-Boar~Fabled Passage~Archon of Valor's Reach~Gisela, Blade of Goldnight~Drumhunter~Titanic Ultimatum~Vigor~Seedborn Muse~Drakuseth, Maw of Flames~Lurking Predators~Selvala, Heart of the Wilds~Gruul Turf~Rootbound Crag~Nature's Claim~Selesnya Sanctuary~Forest~Archetype of Endurance~Xenagos, God of Revels~Zacama, Primal Calamity~Selvala's Stampede~Clifftop Retreat~Sol Ring~Dragonlord Dromoka~Temple of Abandon~Cragcrown Pathway // Timbercrown Pathway~Bala Ged Recovery // Bala Ged Sanctuary~Turntimber Symbiosis // Turntimber, Serpentine Wood~Moraug, Fury of Akoum~Scroll Rack~Beast Within~Thousand-Year Elixir~Terastodon~Serra's Emissary~Veil of Summer~Arcane Signet~Exotic Orchard~Where Ancients Tread~Spearbreaker Behemoth~Avacyn, Angel of Hope~Ulamog, the Infinite Gyre~Overwhelming Stampede~Castle Garenbrig~Heroic Intervention~Asceticism~Wilderness Reclamation~Swiftfoot Boots~Gruul Ragebeast~Kodama's Reach~Return of the Wildspeaker~Augur of Autumn~Court of Bounty~Three Visits~Godsire~Elvish Piper~Trace of Abundance~Austere Command~Temple of Triumph~Ruric Thar, the Unbowed~Wayward Swordtooth~See the Unwritten~Plains~Rampant Growth~Llanowar Elves~Kalonian Behemoth~Etali, Primal Storm~Void Winnower
HIGH;Abjure~Brainstorm~Changeling Outcast~Counterspell~Swamp~Tainted Isle~Tetsuko Umezawa, Fugitive~Thassa's Oracle~Underground River~Watery Grave~Preordain~Night's Whisper~Force of Will~Ad Nauseam~Force of Negation~Demonic Tutor~Hive Mind~Opposition Agent~Sol Ring~Chrome Mox~Bolas's Citadel~Aetherflux Reservoir~Mental Misstep~Arcane Signet~Mana Vault~Lightning Greaves~Mystic Remora~Memnite~Dark Ritual~Delay~Hope of Ghirapur~Winds of Rebuke~Spectral Sailor~Gush~Unearth~Grim Tutor~Spire of Industry~Choked Estuary~Necropotence~Polluted Delta~Laboratory Maniac~Cyclonic Rift~Predict~Slaughter Pact~Dramatic Reversal~Peer into the Abyss~Swan Song~Mystical Tutor~Phyrexian Walker~Opt~Universal Automaton~Scheming Symmetry~Windfall~Diabolic Intent~Morphic Pool~Stern Dismissal~Culling the Weak~Cabal Ritual~Fact or Fiction~Narset, Parter of Veils~Black Sun's Zenith~Sunken Hollow~Spell Pierce~River of Tears~Ponder~Phantasmal Image~Ornithopter~Notion Thief~Ninja of the Deep Hours~Negate~Mothdust Changeling~Misdirection~Miscast~Mana Drain~Lotus Petal~Island~Gitaxian Probe~Faerie Seer~Drowned Catacomb~Doomsday~Dispel~Command Tower
LOW;Nadaar, Selfless Paladin~Radiant Solar~Triumphant Adventurer~Squad Commander~Goblin Cratermaker~Alesha, Who Smiles at Death~Najeela, the Blade-Blossom~Samut, Voice of Dissent~Linvala, Shield of Sea Gate~Derevi, Empyrial Tactician~Sefris of the Hidden Ways~Midnight Pathlighter~Hama Pashar, Ruin Seeker~Acererak the Archlich~Nimble Trapfinder~Yuan-Ti Malison~Sygg, River Cutthroat~Varragoth, Bloodsky Sire~Yisan, the Wanderer Bard~Zagras, Thief of Heartbeats~Archpriest of Iona~Nullpriest of Oblivion~Barrowin of Clan Undurr~Mangara, the Diplomat~Hofri Ghostforge~Grave Endeavor~Revivify~Anguished Unmaking~Bar the Gate~Forest~Swamp~Island~Plains~Marsh Flats~Arid Mesa~Temple Garden~Steam Vents~Overgrown Tomb~Godless Shrine~Breeding Pool~Farseek~Mountain~You Happen On a Glade~Three Visits~Rampant Growth~Nature's Lore~Reflecting Pool~Exotic Orchard~Fellwar Stone~Archivist of Oghma~Cyclonic Rift~Heroic Intervention~Dovin's Veto~Thought Vessel~You Find a Cursed Idol~The Great Henge~Asceticism~Sacred Foundry~Stomping Ground~Blood Crypt~Watery Grave~Hallowed Fountain~Thorough Investigation~Cultivate~Sol Ring~Chromatic Lantern~Maskwood Nexus~Reliquary Tower~You Find the Villains' Lair~Coveted Prize~The World Tree~Painful Truths~Mirari's Wake~Wild Endeavor~Valiant Endeavor~Reckless Endeavor~Zagoth Triome~Raugrin Triome~Ketria Triome~Indatha Triome~Savai Triome~Scalding Tarn~Misty Rainforest~Verdant Catacombs~Command Tower~Zendikar Resurgent~Guardian Project~Smothering Tithe~Rhythm of the Wild~Rhystic Study~Kodama's Reach~Arcane Endeavor~Arcane Signet
